tf,name,monat,quelle,pruefung,xml,csv,diff,status,hinweis
TF29,Forster Moreno,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",44000.0,44000.0,0.0,OK,
TF29,Forster Moreno,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1820.0,1820.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",22000.0,22000.0,0.0,OK,
TF30,Müller Heinrich,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",20000.0,20000.0,0.0,OK,
TF31,Bolletto Franca,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1300.0,1300.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",20000.0,20000.0,0.0,OK,
TF33,Châtelain Pierre,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1516.7,1516.68,0.02,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",20000.0,20000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",50000.0,50000.0,0.0,OK,
TF35,Roos Roland,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1516.7,1516.68,0.02,OK,
TF36,Maldini Fabio,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",50000.0,50000.0,0.0,OK,
TF36,Maldini Fabio,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1733.3,1733.32,-0.02,OK,
TF37,Oberli Christine,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),250.0,250.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),5250.0,5250.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5000.0,5000.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",5250.0,5250.0,0.0,OK,
TF37,Oberli Christine,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),400.0,400.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",17000.0,17000.0,0.0,OK,
TF38,Jung Claude,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1573.3,1573.32,-0.02,OK,
TF39,Hasler Harald,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10000.0,10000.0,0.0,OK,
TF39,Hasler Harald,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),32300.0,32300.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),32300.0,32300.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),750.0,750.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),33050.0,33050.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),32300.0,32300.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),32300.0,32300.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),32300.0,32300.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",33050.0,33050.0,0.0,OK,
TF40,Farine Corinne,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1013.35,1013.34,0.01,OK,
TF41,Meier Max,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",50000.0,50000.0,0.0,OK,
TF41,Meier Max,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,AHV-Basis (AHV-AVS-BaseSalary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,UVG-Basis (UVG-LAA-BaseSalary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",14000.0,14000.0,0.0,OK,
TF44,Lusser Hans,2025-04,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),770.0,770.0,0.0,OK,
TF02,Paganini Maria,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),4985.9,4985.9,0.0,OK,
TF02,Paganini Maria,2025-04,MONTHLY,Statistik Zulagen (Allowances),35.0,0.0,35.0,DIFF,
TF02,Paganini Maria,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),215.0,215.0,0.0,OK,
TF02,Paganini Maria,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF02,Paganini Maria,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-408.33,-408.33,0.0,OK,
TF03,Lusser Pia,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5500.0,5500.0,0.0,OK,
TF03,Lusser Pia,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-385.0,-385.0,0.0,OK,
TF04,Fankhauser Markus,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),30000.0,30000.0,0.0,OK,
TF04,Fankhauser Markus,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-2800.0,-2800.0,0.0,OK,
TF05,Moser Johann,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),1350.0,1350.0,0.0,OK,
TF05,Moser Johann,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-117.0,-117.0,0.0,OK,
TF06,Zahnd Anita,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),13500.0,13500.0,0.0,OK,
TF06,Zahnd Anita,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF06,Zahnd Anita,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF06,Zahnd Anita,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF06,Zahnd Anita,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-1080.0,-1080.0,0.0,OK,
TF08,Lamon René,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),9548.05,9548.05,0.0,OK,
TF08,Lamon René,2025-04,MONTHLY,Statistik Zulagen (Allowances),35.0,0.0,35.0,DIFF,
TF08,Lamon René,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),250.0,250.0,0.0,OK,
TF08,Lamon René,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-751.09,-751.09,0.0,OK,
TF09,Estermann Michael,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2000.0,2000.0,0.0,OK,
TF09,Estermann Michael,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF10,Ganz Heinz,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),6400.0,6400.0,0.0,OK,
TF10,Ganz Heinz,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-448.0,-448.0,0.0,OK,
TF11,Bosshard Peter,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),10100.0,11550.0,-1450.0,DIFF,
TF11,Bosshard Peter,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),475.0,475.0,0.0,OK,
TF11,Bosshard Peter,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF11,Bosshard Peter,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-864.5,-864.5,0.0,OK,
TF12,Casanova Renato,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),12000.0,12850.0,-850.0,DIFF,
TF12,Casanova Renato,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-899.5,-899.5,0.0,OK,
TF13,Combertaldi Renato,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2200.0,2200.0,0.0,OK,
TF13,Combertaldi Renato,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF13,Combertaldi Renato,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF13,Combertaldi Renato,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF13,Combertaldi Renato,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF14,Egli Anna,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2667.85,2667.85,0.0,OK,
TF14,Egli Anna,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),0.0,-0.0,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),4550.0,4550.0,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-318.5,-318.5,0.0,OK,
TF17,Binggeli Fritz,2025-04,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),4550.0,4550.0,0.0,OK,"Satz-Lohn 6500.00, QST 495.95"
TF18,Blanc Pierre,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),1179.45,1179.45,0.0,OK,
TF18,Blanc Pierre,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-76.44,-76.44,0.0,OK,
TF18,Blanc Pierre,2025-04,MONTHLY,QST steuerbarer Lohn BE B0Y (TaxableEarning),1179.45,1179.45,0.0,OK,"Satz-Lohn 4859.35, QST 80.30"
TF19,Andrey Melanie,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),2600.0,2600.0,0.0,OK,
TF19,Andrey Melanie,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-197.16,-197.16,0.0,OK,
TF19,Andrey Melanie,2025-04,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),2600.0,2600.0,0.0,OK,"Satz-Lohn 4160.00, QST 91.00"
TF22,Bucher Elisabeth,2025-04,MONTHLY,Statistik Grundlohn (GrossBaseSalaryAndRegularAllowance),5307.6,5307.6,0.0,OK,
TF22,Bucher Elisabeth,2025-04,MONTHLY,Statistik Zulagen (Allowances),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-04,MONTHLY,Statistik Familienzulagen (FamilyIncomeSupplement),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-04,MONTHLY,Statistik Leistungen Dritter (PaymentsByThird),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-04,MONTHLY,Statistik BVG-Beitrag AN (BVG-LPP-RegularContribution),-320.83,-320.83,0.0,OK,
TF22,Bucher Elisabeth,2025-04,MONTHLY,QST steuerbarer Lohn TI A0N (TaxableEarning),5307.6,5307.6,0.0,OK,"Satz-Lohn 5012.75, QST 480.65"
